instance_name,length,width,hollowness
bowl_1_7,0.5865760830460952,1,0.4464447136995165,0.8846112883192435
paper_box_7_8,0.5461565008379337,1,0.1187800368097717,0
book_10_3,0.7348878862449059,1,0.2561008496352871,0
tray_10_3,0.6226287497205144,1,0.09545966072432549,0
to_go_cup_9_10,0.5901208456575372,0.6344771997426182,1,0.9900697746130155
bowl_3_3,0.9498364243906557,1,0.5297511448893176,0.8003730830025102
paper_box_2_7,0.2823226631848236,0.6868937769511094,1,0
sponge_1_5,0.6538428630032204,1,0.2352926071001809,0
bowl_1_6,0.5574815323254539,1,0.438749588535841,0.8868206286634837
ball_2_1,0.8195328785797547,1,0.9125703787449313,0
cup_5_1,0.938306051171769,1,0.8510904218593536,0.9995901913192821
plate_9_4,1,0.9582884655225787,0.1383480528194961,0.9452745716177903
ball_5_8,0.6287461602486049,1,0.9493854609757886,0
ball_7_4,0.6254309717710548,1,0.9199811362164095,0
book_9_10,0.7172470881335019,1,0.0961750049468342,0
book_10_5,0.7296630733881602,1,0.2529830836622295,0
paper_box_2_3,0.2631326993763217,0.675898965801791,1,0
metal_box_7_4,0.7974184546896328,0.682406201343216,1,0
plate_8_10,0.9571264915444212,1,0.2043870162403527,0.8769523946466603
to_go_cup_4_9,0.5564853222172943,0.6732027026037266,1,0
ball_8_8,0.592404594035618,1,0.8557548233752298,0
to_go_cup_8_2,0.6483311170610435,0.5720176517614879,1,0.9573272366537883
sponge_3_5,1,0.8483886034351849,0.3031973292081026,0
sponge_6_8,0.7006005585268197,1,0.4442043829269908,0
plastic_box_6_10,1,0.96364971530842,0.4048736138133513,0
to_go_cup_2_1,0.8051624919249666,0.8275237598164759,1,0.8822750499302707
plate_2_6,0.9393490467431072,1,0.1281849816761362,0.7456524283481945
plate_1_2,0.9468682830101249,1,0.1326726875952094,0.8515949565028539
to_go_cup_5_5,0.9430193016280601,1,0.8370178545149779,0.9995831466953046
sponge_5_8,0.9177018023401319,1,0.3326858487482096,0
paper_box_6_9,0.5398283270634621,1,0.2610717043240973,0
metal_box_1_1,0.9094544977707841,1,0.759665330260193,0
metal_box_5_4,1,0.7453368408387231,0.3833061559298916,0
paper_box_6_4,0.5514467578102815,1,0.2600862509610752,0
tray_1_6,0.9999265756132579,1,0.1029020301813063,0
metal_box_9_3,0.6282039020249034,1,0.3133654287743192,0
tray_2_10,0.9707865258101823,1,0.09684107976008978,0
paper_box_10_4,0.9292964981492575,1,0.5137911541143365,0
plate_8_2,0.9505865629738854,1,0.2041079668881723,0.8770815022708323
sponge_10_3,0.9040408821858715,1,0.1597427416990317,0
metal_box_8_2,0.9155664648515228,1,0.4509384907238069,0
book_4_1,0.7546574280222196,1,0.1130334006623858,0
book_8_2,0.75021581480527,1,0.1028093177574265,0
plastic_box_2_5,0.7885240747158565,1,0.4845478923895761,0
plastic_box_9_5,0.9028532414385181,1,0.5512976037872332,0
to_go_cup_7_6,0.7711182227683259,0.7946365039518377,1,0.9876939990571882
paper_box_9_3,0.3383206099715346,0.6728916480121914,1,0
sponge_4_9,0.8113235900396233,1,0.3069780793538157,0
tray_8_4,0.9643585099565184,1,0.1236423248540924,0
paper_box_1_5,1,0.7711813996393905,0.2609562847313015,0
book_10_8,0.7374438790402084,1,0.2523189960755604,0
tray_1_10,1,0.9889322417048653,0.101637912638294,0
metal_box_10_10,0.9238691514065612,1,0.3259114640795463,0
bowl_9_4,0.989653016107046,1,0.5869690307546452,0.9311076483018611
ball_10_10,1,0.9780388829852852,0.9283417703163923,0
ball_5_5,0.6055587809261268,1,0.8591119027794352,0
tray_10_4,0.6241089971403325,1,0.09314795125108731,0
cup_5_7,0.9609872900713227,1,0.845499332012427,0.9995901913192821
tray_9_3,0.576108963532447,1,0.1198348111073044,0
ball_10_6,0.5416964621058525,1,0.9494903730120917,0
paper_box_8_7,0.351025393624619,1,0.2430875858631413,0
plate_10_8,0.8667443286659138,1,0.1182136012963644,0.8537960822407226
sponge_5_9,0.9232688199873146,1,0.3542458504881638,0
sponge_3_7,1,0.8638638025222769,0.2963428488310625,0
bowl_9_9,0.9853146629611732,1,0.5910521190529765,0.9311282075238384
plastic_box_9_3,0.9083342448895116,1,0.5680975351001112,0
tray_1_9,1,0.9980244905921123,0.08687936710819229,0
book_5_9,1,0.7171461889864962,0.05855837044594241,0
metal_box_9_7,0.6346329712199372,1,0.3236268906652652,0
metal_box_4_6,0.9663140457172894,1,0.3989496070127925,0
to_go_cup_8_9,0.5549409603243679,0.5077650854399564,1,0.9651972543319942
ball_6_9,0.6540032364368487,1,0.9714494613601016,0
tray_1_4,1,0.9992325318032674,0.1120480400295915,0
plastic_box_1_7,1,0.9645936784969659,0.598619968592266,0
metal_box_10_7,0.9308236431889162,1,0.300572094025317,0
sponge_5_6,0.9096170544988711,1,0.3575598593229506,0
tray_3_2,0.9531487191394772,1,0.0834976040012787,0
cup_5_5,0.9430193016280601,1,0.8370178545149779,0.9995831466953046
book_2_4,1,0.6973108744122363,0.202645836561295,0
sponge_9_5,0.6013271058934825,1,0.3045196053320545,0
metal_box_4_2,0.9619414657011734,1,0.3932275201267799,0
tray_9_9,0.5863690141225117,1,0.127971842231055,0
ball_6_1,0.6455596545069268,1,0.8493425302989296,-0.1521087736142561
plastic_box_7_3,0.8163001706972525,0.8649840643539911,1,0
metal_box_4_8,0.959386595386539,1,0.3901234627591718,0
book_3_7,0.6923751241617425,1,0.1598020029028529,0
paper_box_6_6,0.5409515114090383,1,0.2737540677442271,0
cup_2_9,0.6760426981688377,1,0.6720582948387056,0.9734613013770794
to_go_cup_4_3,0.5576978602474253,0.6832145722817426,1,0
paper_box_4_1,0.7852914457431273,1,0.1754732643574953,0
plastic_box_8_3,0.6906409007849433,1,0.3834830486742886,0
sponge_6_3,0.7127314244828356,1,0.4178101586170129,0
sponge_1_7,0.6724864482909165,1,0.255150457930668,0
paper_box_7_5,0.5507466830306971,1,0.1212108797399476,0
book_2_10,1,0.6839245414739678,0.1947302605058731,0
plastic_box_5_7,1,0.8523274946755757,0.3426547480479046,0
cup_7_7,0.7864915714267064,0.7615093872451545,1,0.9877888280587681
bowl_7_7,0.9891906917282064,1,0.7284764783600012,0.9362409720941681
sponge_2_9,0.5636011691507156,1,0.2217690247072706,0
plastic_box_2_3,0.7808617522266839,1,0.4844818196812686,0
cup_3_5,0.8665005315259829,0.8011602611594418,1,0.922166257970079
cup_1_8,0.6251679605498494,0.6221642134284778,1,0.8970546463758611
paper_box_9_2,0.3419747141060879,0.6829785093633919,1,0
to_go_cup_2_7,0.812520704473364,0.8275487155672869,1,0.881195385236512
metal_box_10_4,0.9501009783558413,1,0.3000969123185034,0
ball_9_6,0.710223139241516,1,0.9444371305293199,0
plate_6_3,0.9878514574375009,1,0.1058567727676844,0.5697401337815917
sponge_1_1,0.6852445444591518,1,0.2550073603746622,0
tray_5_5,0.695514485361824,1,0.09765405931866795,0
tray_3_5,0.9567310066001686,1,0.08778664978528813,0
cup_4_4,0.5586154426423574,0.6657584893271218,1,0
cup_7_1,0.7704367015121882,0.7695620945400595,1,0.987817408694536
paper_box_8_2,0.3492113316514552,1,0.2463386926551929,0
tray_4_3,0.6711552077669954,1,0.1169235170136408,0
plate_1_7,0.954708679416337,1,0.1345416409049034,0.8536569355681507
ball_8_9,0.659333495101283,1,0.8055413699779631,0
ball_1_6,0.674453010233646,1,0.8658563384623423,0
metal_box_10_8,0.967379432519913,1,0.2991380993386488,0
plate_9_1,0.8879247390351819,1,0.1469143312974832,0.9023274016232774
sponge_9_2,0.605018174301842,1,0.3095145041978065,0
metal_box_4_5,0.9619929569692238,1,0.3919613429198431,0
metal_box_5_2,1,0.7591747120614809,0.3866251603044001,0
metal_box_8_7,0.9188544751489635,1,0.4498995667124558,0
to_go_cup_10_5,1,0.811845864321538,0.9209197813490917,0.7971949084293051
metal_box_10_5,0.9658143631744616,1,0.3164524376208112,0
to_go_cup_3_1,0.8559523494242789,0.8056280358907484,1,0.9224883564203085
sponge_3_8,1,0.8466290242105331,0.2798773777629712,0
plate_3_7,0.9752049482676787,1,0.1099444232351273,0.765973822171347
metal_box_6_2,0.96389717231934,1,0.2265117042451461,0
tray_8_10,0.9840508953322277,1,0.1210919570659173,0
cup_3_10,0.8658329413021567,0.7944474498449303,1,0.9229373537030752
ball_7_1,0.6954931374444796,1,0.905136988356718,0
ball_6_5,0.6414427117187849,1,0.9673822009027342,0
plastic_box_7_8,0.8171850171228386,0.8575919992028571,1,0
ball_2_7,0.7989865860648527,1,0.970381055339001,0
plate_3_9,0.9672899964949744,1,0.1004620096146685,0.7322915637512016
to_go_cup_6_5,0.8313993747460048,0.860184130944624,1,0.8982766556058276
to_go_cup_1_9,0.6018779687501392,0.6275185477448114,1,0.897944127477593
sponge_7_8,0.7371450549543878,1,0.3962370363776453,0
to_go_cup_8_10,0.6186243505434207,0.5391889838671787,1,0.9632037067191943
sponge_8_1,0.3539753122528044,1,0.1844981097443699,0
bowl_6_3,1,0.9618786667234875,0.5174254516292747,0.8479660190553565
tray_7_10,0.5728455163349638,1,0.08038647690674536,0
tray_3_4,0.9531935587484528,1,0.0874697997540453,0
cup_2_10,0.6787278129782806,1,0.6747275843453717,0.9734613013770794
cup_7_6,0.7711182227683259,0.7946365039518377,1,0.9876939990571882
book_9_4,0.7095686431239222,1,0.0969469370972129,0
to_go_cup_1_5,0.6309185475463607,0.6116586424988188,1,0.8967648062814174
ball_7_7,0.5991342920983187,1,0.8879965403219717,0
metal_box_2_7,0.8764853883716951,1,0.6894368810497506,0
plate_2_7,0.9448632654787691,1,0.1293289475918643,0.7479022336557898
to_go_cup_2_2,0.8319153730417955,0.8419718754602918,1,0.8783595484202287
sponge_10_10,0.8903908511471151,1,0.1430314923611626,0
plastic_box_6_7,1,0.9501193084797495,0.397478080971661,0
sponge_2_6,0.5633168831912384,1,0.2080718185682918,0
ball_10_9,0.9868695198448016,1,0.9240684603846171,0
cup_7_9,0.7650950605427554,0.7812251883253643,1,0.990342306923913
plastic_box_8_5,0.7044666962248499,1,0.384000462546541,0
paper_box_4_9,0.7848573205868721,1,0.1839117713226306,0
bowl_8_7,0.9523367591931234,1,0.434194596308972,0.9281975622973506
tray_2_3,0.975264728248577,1,0.09731057905648925,0
sponge_4_2,0.8342680397772061,1,0.3178931600221046,0
to_go_cup_10_7,0.8595775133419521,0.874901387099166,1,0.801049150378478
to_go_cup_1_7,0.6259408497758074,0.620927015976716,1,0.8969273760106162
to_go_cup_5_4,0.9323389849458406,1,0.84566017323135,0.9995901913192821
tray_7_4,0.5636254273942287,1,0.08220127872139121,0
book_5_5,1,0.708726747094179,0.06094880480624661,0
book_8_8,0.7537883832826233,1,0.1073372659302754,0
plate_2_5,0.9479152305328326,1,0.1190993482762716,0.7250262402512255
plastic_box_6_2,1,0.9268488666463247,0.4106727253496726,0
metal_box_6_5,0.9658577461830693,1,0.2233276025836871,0
bowl_5_10,0.9464115254343881,1,0.4394522476326523,0.7721012045162641
plate_3_2,0.9837922243773165,1,0.1084938901878133,0.7633867318039556
ball_9_10,0.8008091453678036,1,0.9561626006851812,0
plastic_box_8_9,0.6932525209773287,1,0.3764775115801327,0
ball_3_6,0.6150346199947426,1,0.7912316293240799,0
bowl_9_1,0.9589202005400985,1,0.6063410857827954,0.9341553788235963
sponge_10_5,0.8913565798786169,1,0.1442997704678128,0
plastic_box_10_6,0.7137974484413994,1,0.3673460247151212,0
metal_box_4_10,0.942903047932526,1,0.3880897594794968,0
plastic_box_10_9,0.799370552544192,1,0.412353471797119,0
paper_box_1_4,1,0.7551757005655076,0.2575684080011899,0
plastic_box_6_8,1,0.9741833405930319,0.3967916359770822,0
tray_7_9,0.5651336595736105,1,0.08045647580232804,0
plastic_box_8_2,0.7541398178221781,1,0.3683611223834461,0
bowl_6_1,1,0.9896843484082083,0.5273740329982913,0.8710291445540452
book_6_3,0.716247087447771,1,0.1317425318979387,0
to_go_cup_3_2,0.8712560260817063,0.7983227279091634,1,0.9224546771447357
cup_6_2,0.8438470028503002,0.8583625608759609,1,0.8977874626534206
ball_3_3,0.6181381048122693,1,0.7975667622059844,0
book_3_3,0.695532104570449,1,0.1601822006114553,0
to_go_cup_9_9,0.5874523967648566,0.6238849194497056,1,0.9900483048862228
plate_4_1,0.9576632462723076,1,0.1475844166060681,0.8000566109471988
bowl_10_7,0.934095522632521,1,0.515481940795884,0.7014664331527369
tray_3_8,0.957259858571015,1,0.08832749093628471,0
paper_box_3_8,0.6432609277531768,1,0.2787684905297377,0
tray_4_9,0.6724941464342373,1,0.138772155887802,0.3435963436090617
metal_box_9_5,0.6340753599693495,1,0.3160457550121561,0
book_9_5,0.7052838163372422,1,0.09638155908102648,0
plastic_box_3_1,0.3994724413810933,0.718513040081067,1,0
cup_3_9,0.8507594625326198,0.7952919481386296,1,0.9228680910582326
tray_10_5,0.6209396861671329,1,0.09579581875192698,0
cup_6_4,0.8373209967460254,0.8496749241027489,1,0.8975485140140381
cup_2_7,0.6947804752563108,1,0.6670484053635037,0.9734914827791452
to_go_cup_1_6,0.6166384710593104,0.6229352454094195,1,0.899101409743449
plate_9_3,0.8779477281608805,1,0.1782164309441051,0.9462671624406115
bowl_7_6,0.9901095705184118,1,0.7348452578166552,0.9362775758465681
paper_box_10_5,0.9116284840076612,1,0.5147525079444543,0
cup_4_7,0.556698053796127,0.6586790761889768,1,0
ball_10_3,0.5279876071578272,1,0.9184656820192889,0
plastic_box_4_9,0.9420667995631594,0.9659753152007351,1,0
bowl_5_2,0.9462444342990566,1,0.441718766457338,0.7707644805225994
paper_box_6_3,0.5519491613225807,1,0.2603231808179123,0
plastic_box_1_2,0.9948685538642577,1,0.6361121565484674,0.1139897257936878
ball_9_8,0.7489782577596348,1,0.9417327069274289,0
ball_7_8,0.633579925142994,1,0.9087992315663312,0
sponge_9_3,0.6013443171203748,1,0.3011248654800782,0
metal_box_5_8,1,0.7460608188984323,0.3839309174024066,0
tray_2_5,0.9852396993199396,1,0.09606498973351804,0
bowl_3_4,0.9369376590055744,1,0.5218423235063998,0.8001815089692828
metal_box_10_3,0.9441502983047247,1,0.3016395320013517,0
sponge_6_9,0.6869066955938605,1,0.430795144882741,0
cup_9_2,0.6975013411063643,1,0.782452975304985,0.8909818656708436
book_4_10,0.755659074537265,1,0.09878080571932046,0
plastic_box_6_1,1,0.9603220573763119,0.4337423765113449,0
bowl_7_9,0.9870500378183963,1,0.7265535300621938,0.9362105655458985
tray_2_9,0.9732667330744167,1,0.0956044462985818,0
bowl_5_9,0.9351675908187428,1,0.434390530322825,0.7717360862821442
plastic_box_9_6,0.8600957757253556,1,0.5368517356529812,0
plastic_box_5_3,1,0.867372331943061,0.349616183916958,0
to_go_cup_5_6,0.9257785731289865,1,0.8306193615117511,0.9995833808593637
paper_box_7_9,0.5469371010738908,1,0.1243962412434065,0
plate_7_4,1,0.9826588984264115,0.101364617467887,0.6418726090503183
book_1_2,1,0.6864374655650778,0.2285353661765542,0
ball_8_1,0.6213487743010533,1,0.8513147525446166,0
cup_5_3,0.9359557210555245,1,0.835080656475874,0.9995833808593637
tray_5_4,0.7167108826920633,1,0.1147012747096872,0
metal_box_3_9,0.9669778943865781,1,0.3361149537220492,0
plastic_box_3_10,0.408454379074514,0.7087345220721204,1,0
paper_box_9_9,0.3451274146636998,0.6824603707736117,1,0
plate_9_9,0.8759605462796339,1,0.1812305771496486,0.9473304688471255
sponge_3_2,1,0.8499719579664676,0.29582303534872,0
cup_9_6,0.7007779487739306,1,0.7735538828399051,0.8892096837769307
to_go_cup_9_7,0.5898777575648351,0.5856820861744777,1,0.99004259703211
cup_4_6,0.5578436179075644,0.679642544635014,1,0
to_go_cup_7_8,0.7642982073490393,0.7682603878400827,1,0.9879053038208234
metal_box_10_9,0.9482482356105514,1,0.2989694795431625,0
plate_4_10,0.9753454286744104,1,0.146756814225809,0.7983732463369732
metal_box_1_2,0.923776049753577,1,0.7925037549670133,0
book_8_10,0.7526787441115117,1,0.1081518831362445,0
to_go_cup_2_10,0.8119040388785537,0.8203834052932985,1,0.8818200586782918
tray_9_5,0.5860045335076277,1,0.1157800452339384,0
cup_1_1,0.6118151352432702,0.624802865775166,1,0.8980821491596618
plate_6_6,0.9985304070940076,1,0.1071637576615377,0.5746586676682449
bowl_2_9,0.9508943482755878,1,0.4656176271770538,0.957942474994805
bowl_4_2,1,0.9959044381349994,0.5553039767480791,0.9238083267238325
metal_box_8_5,0.9228797153184204,1,0.4511454684824815,0
paper_box_5_8,0.5318443083407837,1,0.5792298072116442,0
metal_box_5_6,1,0.7610115927032518,0.3836924526773502,0
plate_10_5,0.8659854853307258,1,0.1125155388873592,0.8890038738676813
tray_5_1,0.707030126997602,1,0.1087110614287742,0
ball_10_7,1,0.9741673316993619,0.9358292176438864,0
to_go_cup_4_1,0.5595743640402596,0.6813027613480263,1,0
metal_box_10_6,0.9227454660488414,1,0.3009350505449164,0
tray_3_9,0.9529260086444012,1,0.08987129387531972,0
paper_box_4_7,0.7854464324046069,1,0.176245497091689,0
plastic_box_4_10,0.8312921021926222,0.8834426052720222,1,0
book_6_1,0.7123831716357228,1,0.1229658370588365,0
ball_1_8,0.6940585636104215,1,0.8846371669847253,0
to_go_cup_7_5,0.7419215086837984,0.7621004353245526,1,0.9877448793599987
cup_8_6,0.5560859589121309,0.5716932575851468,1,0.9650282378180992
tray_2_1,0.9757284494940665,1,0.1036505411497102,0
ball_7_10,0.6335355824541792,1,0.8950158218635739,0
cup_9_7,0.693466246127164,1,0.7701257008949425,0.8893835871095492
ball_2_8,0.8039208490222401,1,0.9779572145876593,0
sponge_4_7,0.8335261691609149,1,0.309063022336611,0
ball_2_3,0.8175196441534351,1,0.9762206862892274,0
bowl_3_6,0.9472500937097975,1,0.5226265029833914,0.7978336864046156
paper_box_2_4,0.2944148474796598,0.6690030660910732,1,0
plastic_box_7_4,0.8165063507695624,0.8626819499476271,1,0
ball_4_8,0.5146166542869834,1,0.8023449138452621,0
sponge_6_10,0.6964336714945208,1,0.4351765632938751,0
sponge_9_1,0.6050743110224032,1,0.2952189863628648,0
tray_5_6,0.695052408712707,1,0.1135574875545832,0
paper_box_9_4,0.3420743765263818,0.6768566404404409,1,0
ball_10_5,0.9879707511116294,1,0.9296391962386115,0
sponge_6_2,0.7108981832831263,1,0.4348405348175356,0
sponge_5_5,0.910845897157105,1,0.3567775873477506,0
cup_5_10,0.990634413776784,1,0.8546910021243729,0.9995901913192821
cup_10_5,0.7617812245163118,1,0.7224451994951193,0.8826086526240703
plastic_box_10_10,0.7883031868682105,1,0.3993630250902324,0
cup_1_3,0.6134099365663098,0.6440346711665687,1,0.8959934597255781
book_9_1,0.7148738643600552,1,0.09665250842074692,0
plastic_box_10_5,0.7124545282242375,1,0.3552041676089212,0
paper_box_8_8,0.3449837604943164,1,0.2394071347444561,0
bowl_10_9,0.9333247974709191,1,0.5140830172250219,0.700971845541001
plate_3_1,0.9834853154901709,1,0.0922480693698651,0.7215628066285513
tray_4_1,0.6719351608260782,1,0.1214680494348458,0
tray_6_6,0.8319885540811179,1,0.0848470162055293,0
paper_box_3_3,0.6334450897116413,1,0.2895117049679697,0
bowl_3_10,0.9339990955994572,1,0.5195159572928093,0.799468257048866
metal_box_1_7,0.9805778701681374,1,0.8109719346092004,0
plastic_box_5_9,1,0.8763727682754657,0.3209875679618162,0
sponge_3_6,1,0.8673802245043912,0.2885748584693941,0
plate_4_6,0.9589687930606333,1,0.161128884808424,0.8167217921725883
book_8_7,0.7520607839518186,1,0.1131142510774508,0
tray_1_1,1,0.9964203552801895,0.1006562210954062,0
sponge_5_2,0.9122934899643741,1,0.3625969968620816,0
plastic_box_2_1,0.7904436930491991,1,0.4882416849735073,0
book_5_2,1,0.704414987097548,0.05477838701035859,0
paper_box_3_2,0.6544835195625028,1,0.2821356755627963,0
sponge_4_4,0.8162154907240573,1,0.3205142595052169,0
ball_8_10,0.6406944501891753,1,0.801102964019926,0
tray_1_8,1,0.9967075091491634,0.1069715599426729,0
ball_3_5,0.6326296469932743,1,0.7778613547498543,0
paper_box_4_4,0.7869943850471999,1,0.1838075217747883,0
tray_10_2,0.619857148433151,1,0.09509546722596292,0
to_go_cup_2_8,0.767840246386119,0.787480170731429,1,0.8867941362005499
sponge_6_5,0.7064033255921239,1,0.4283172338579389,0
sponge_7_7,0.7652855545063989,1,0.4309073978637537,0
metal_box_6_6,0.9658577461830693,1,0.226768717300205,0
metal_box_6_1,0.9677227029417815,1,0.2270318686595628,0
plate_2_1,0.9239560241452,1,0.1270601568004177,0.7435889001770528
plate_9_2,0.8894253037765176,1,0.07306517342287962,0.8669591451923786
book_7_4,0.6782711761692566,1,0.07142292922753034,0
plastic_box_1_5,1,0.9957582916712567,0.6143275527472467,0
sponge_7_9,0.7397572600051399,1,0.4029211348114229,0
plastic_box_6_3,1,0.926998325893784,0.4014944678097166,0
plate_1_9,0.9518456964288526,1,0.1102666252487817,0.8209081380785693
book_8_6,0.7532083126612619,1,0.1079855584514385,0
ball_6_8,0.6108672629286923,1,0.972159164465358,0
ball_10_4,0.9741187586175624,1,0.9101014409431729,0
cup_8_5,0.5883693895849764,0.5665862154292397,1,0.9632349766953437
ball_7_5,0.6444820510745982,1,0.935698131130274,0
tray_5_2,0.699772042541639,1,0.1086498285986885,0
to_go_cup_6_1,0.841677336629369,0.8715608662990253,1,0.8980231814147019
cup_6_9,0.8359807672099836,0.8651102628917594,1,0.8977874626534206
bowl_6_2,1,0.9876330118251531,0.5306486876649935,0.8520359410830844
tray_4_2,0.6709906066743144,1,0.1225119221765768,0
plastic_box_8_6,0.6962245246049726,1,0.370915468096301,0
metal_box_8_9,0.920983125006994,1,0.4484226973132057,0
to_go_cup_9_5,0.5860449969526575,0.6506303098572986,1,0.9899976534335736
ball_4_1,0.542978727102783,1,0.8504182392677683,0
ball_1_2,0.6890490236189841,1,0.8984575094067832,0
bowl_4_3,1,0.9840017720351578,0.5574283748882981,0.9288292040575432
cup_3_2,0.8712560260817063,0.7983227279091634,1,0.9224546771447357
ball_5_3,0.6523404705714269,1,0.8881120890014966,0
metal_box_7_1,0.786192985668352,0.7042627543328203,1,0
tray_9_6,0.5753551369828036,1,0.1234975216286149,0
tray_10_9,0.6254369778881741,1,0.09557623786362264,0
bowl_6_9,0.9851948828202,1,0.4961838916525579,0.8664207390269348
bowl_5_1,0.9116829296763439,1,0.4252772801240938,0.7667883984789094
ball_4_6,0.4872578056228158,1,0.7839165030669885,0
cup_6_1,0.841677336629369,0.8715608662990253,1,0.8980231814147019
paper_box_8_10,0.3494149295671339,1,0.2432752155947761,0
metal_box_5_1,1,0.7481062858032056,0.3839339100158203,0
plate_8_1,0.9511836196926968,1,0.2028515286276972,0.8763201597041194
ball_6_3,0.6726529765918151,0.9949644989552362,1,0
cup_3_7,0.8510423590457368,0.7982626957460921,1,0.9225003657798974
paper_box_1_9,1,0.7791359873187272,0.2598775555330679,0
bowl_3_2,0.9275541936539512,1,0.5201942716788405,0.7997011162178618
metal_box_3_5,0.957932754994493,1,0.3312750424393686,0
plate_10_4,0.8642002843028493,1,0.1126147241698417,0.8465272479298924
paper_box_1_10,1,0.7728489846940392,0.2602355772949081,0
cup_1_6,0.6166384710593104,0.6229352454094195,1,0.899101409743449
plate_4_3,0.9536776735764289,1,0.155484282543014,0.8096392421890573
plate_6_7,1,0.9948748848991993,0.1104830232759734,0.5899560460631496
paper_box_1_7,1,0.7697874992387099,0.268773651877424,0
sponge_7_6,0.7640863452463234,1,0.4065008763988011,0
bowl_3_1,0.9387719354918086,1,0.5273396196116302,0.799468257048866
sponge_4_1,0.8403323677044847,1,0.3191719292625474,0
